Timestamp,Location_Lat,Location_Long,Crowd_Density,Movement_Speed,Activity_Type,Weather_Conditions,Temperature_x,Sound_Level_dB,AR_System_Interaction,Fatigue_Level,Stress_Level,Queue_Time_minutes,Health_Condition,Age_Group,Nationality,Transport_Mode,Waiting_Time_for_Transport,Security_Checkpoint_Wait_Time,Emergency_Event,Incident_Type,Crowd_Morale,Pilgrim_Experience,Interaction_Frequency,Distance_Between_People_m,Event_Type,Time_Spent_at_Location_minutes,AR_Navigation_Success,Satisfaction_Rating,Perceived_Safety_Rating,Month,Day,Hour,Is_Hajj_Season,Date_x,DayOfWeek,Date_y,Time,Temperature_y,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,weather_dt
2024-06-11 14:00:44,21.242993,39.979153,High,1.03,Prayer,Rainy,39,60,In Progress,Low,Medium,0,Normal,Youth,Saudi,Train,6,6,Yes,Lost Item,Negative,First-Time,7,2.0,Transport Delay,91,Yes,1,3,6,11,14,1,2024-06-11,Tuesday,2024-06-11,2:00 PM,113 °F,27 °F,5 %,SSE,6 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-11 14:00:00
2024-06-11 15:22:37,21.302892,39.905628,High,0.56,Sa’i,Clear,33,70,Started,Low,High,33,Dehydration,Youth,Egyptian,Car,62,18,Yes,Security Breach,Neutral,First-Time,7,2.0,Medical Emergency,19,Yes,3,1,6,11,15,1,2024-06-11,Tuesday,2024-06-11,3:00 PM,113 °F,23 °F,4 %,SE,6 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-11 15:00:00
2024-06-11 16:00:43,21.396652,39.940211,High,0.99,Resting,Rainy,33,72,Completed,Low,Low,41,Fainting,Youth,Pakistani,Walking,16,16,Yes,Medical Emergency,Neutral,First-Time,0,1.0,Religious Activity,59,Yes,4,3,6,11,16,1,2024-06-11,Tuesday,2024-06-11,4:00 PM,113 °F,23 °F,4 %,S,5 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-11 16:00:00
2024-06-11 16:24:17,21.358099,39.962252,High,1.12,Prayer,Cloudy,35,71,Completed,High,Low,41,Heatstroke,Youth,Indian,Bus,79,24,No,Medical Emergency,Neutral,First-Time,3,1.0,Religious Activity,83,Yes,5,1,6,11,16,1,2024-06-11,Tuesday,2024-06-11,4:00 PM,113 °F,23 °F,4 %,S,5 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-11 16:00:00
2024-06-11 17:23:03,21.37198,39.930215,High,1.49,Prayer,Rainy,42,76,Completed,Medium,High,9,Heatstroke,Youth,Other,Walking,86,29,No,Unruly Behavior,Negative,First-Time,3,1.46,Crowd Congestion,87,No,2,2,6,11,17,1,2024-06-11,Tuesday,2024-06-11,5:00 PM,111 °F,23 °F,5 %,NE,5 mph,0 mph,27.61 in,0.0 in,Fair,2024-06-11 17:00:00
2024-06-11 18:16:43,21.352562,39.986918,High,1.78,Resting,Clear,36,71,In Progress,Low,Low,0,Normal,Youth,Indian,Walking,91,14,No,Medical Emergency,Neutral,Experienced,2,2.0,Medical Emergency,11,No,2,1,6,11,18,1,2024-06-11,Tuesday,2024-06-11,6:00 PM,109 °F,28 °F,6 %,E,2 mph,0 mph,27.61 in,0.0 in,Fair,2024-06-11 18:00:00
2024-06-11 18:27:43,21.254558,39.849173,High,0.74,Sa’i,Rainy,40,87,Completed,Medium,Low,40,Normal,Youth,Indian,Car,57,22,Yes,Unruly Behavior,Negative,First-Time,5,1.89,Medical Emergency,91,Yes,2,2,6,11,18,1,2024-06-11,Tuesday,2024-06-11,6:00 PM,109 °F,28 °F,6 %,E,2 mph,0 mph,27.61 in,0.0 in,Fair,2024-06-11 18:00:00
2024-06-11 20:22:13,21.356554,39.981648,High,1.76,Walking,Rainy,42,79,In Progress,Low,Low,38,Heatstroke,Youth,Indian,Walking,23,14,No,Security Breach,Negative,Experienced,0,2.0,Medical Emergency,29,No,2,2,6,11,20,1,2024-06-11,Tuesday,2024-06-11,8:00 PM,104 °F,27 °F,7 %,SE,7 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-11 20:00:00
2024-06-11 21:55:37,21.255004,39.862261,High,0.94,Walking,Rainy,37,74,Started,Low,Medium,33,Fainting,Youth,Pakistani,Car,47,15,No,Security Breach,Positive,First-Time,2,1.0,Religious Activity,39,No,1,5,6,11,21,1,2024-06-11,Tuesday,2024-06-11,10:00 PM,102 °F,25 °F,6 %,E,6 mph,0 mph,27.70 in,0.0 in,Partly Cloudy,2024-06-11 22:00:00
2024-06-11 23:03:50,21.247334,39.965489,High,1.19,Tawaf,Cloudy,42,60,Completed,Low,High,9,Injured,Youth,Indian,Walking,99,19,No,Theft,Neutral,First-Time,9,2.04,Crowd Congestion,34,Yes,3,4,6,11,23,1,2024-06-11,Tuesday,2024-06-11,11:00 PM,100 °F,30 °F,9 %,SE,5 mph,0 mph,27.70 in,0.0 in,Partly Cloudy,2024-06-11 23:00:00
2024-06-11 23:26:28,21.303398,39.961595,High,1.16,Tawaf,Rainy,36,70,Completed,High,Medium,29,Normal,Youth,Other,Train,65,15,Yes,Theft,Neutral,Experienced,3,2.0,Crowd Congestion,94,No,3,4,6,11,23,1,2024-06-11,Tuesday,2024-06-11,11:00 PM,100 °F,30 °F,9 %,SE,5 mph,0 mph,27.70 in,0.0 in,Partly Cloudy,2024-06-11 23:00:00
2024-06-11 23:31:32,21.25925,39.807337,High,1.27,Resting,Clear,31,76,Completed,High,Low,27,Heatstroke,Youth,Pakistani,Train,69,7,Yes,Unruly Behavior,Negative,First-Time,3,0.82,Medical Emergency,99,Yes,5,5,6,11,23,1,2024-06-11,Tuesday,2024-06-12,12:00 AM,99 °F,30 °F,9 %,ESE,3 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 00:00:00
2024-06-12 00:56:07,21.340759,39.961676,High,0.6200000000000001,Sa’i,Clear,34,96,Started,Low,High,74,Fainting,Youth,Indian,Walking,86,29,Yes,Lost Item,Negative,Experienced,5,1.0,Crowd Congestion,50,Yes,5,2,6,12,0,1,2024-06-12,Wednesday,2024-06-12,1:00 AM,97 °F,30 °F,10 %,ESE,3 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 01:00:00
2024-06-12 01:13:00,21.340205,39.909861,High,0.5700000000000001,Sa’i,Cloudy,38,83,Started,Low,Medium,71,Normal,Youth,Egyptian,Train,90,17,No,Security Breach,Neutral,First-Time,8,1.0,Transport Delay,16,No,5,1,6,12,1,1,2024-06-12,Wednesday,2024-06-12,1:00 AM,97 °F,30 °F,10 %,ESE,3 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 01:00:00
2024-06-12 02:46:15,21.391134,39.933148,High,1.78,Prayer,Clear,32,60,In Progress,Low,Medium,18,Normal,Youth,Saudi,Train,0,22,No,Security Breach,Negative,Experienced,7,2.0,Religious Activity,31,No,5,2,6,12,2,1,2024-06-12,Wednesday,2024-06-12,3:00 AM,90 °F,27 °F,10 %,NE,2 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 03:00:00
2024-06-12 03:42:18,21.291524,39.810277,High,1.21,Walking,Clear,38,74,Started,High,Medium,36,Normal,Youth,Pakistani,Walking,26,28,Yes,Security Breach,Neutral,First-Time,9,1.29,Religious Activity,92,No,5,1,6,12,3,1,2024-06-12,Wednesday,2024-06-12,4:00 AM,90 °F,25 °F,10 %,NW,5 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 04:00:00
2024-06-12 04:54:11,21.32828,39.927202,High,1.5,Sa’i,Rainy,40,63,In Progress,High,Medium,29,Normal,Youth,Saudi,Walking,13,20,Yes,Theft,Neutral,Experienced,7,2.0,Medical Emergency,29,No,1,5,6,12,4,1,2024-06-12,Wednesday,2024-06-12,5:00 AM,88 °F,28 °F,12 %,WNW,2 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 05:00:00
2024-06-12 05:10:38,21.200865,39.926292,High,1.41,Walking,Rainy,36,65,In Progress,Medium,High,3,Fainting,Youth,Other,Bus,78,22,No,Theft,Neutral,First-Time,3,0.56,Transport Delay,54,Yes,4,3,6,12,5,1,2024-06-12,Wednesday,2024-06-12,5:00 AM,88 °F,28 °F,12 %,WNW,2 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 05:00:00
2024-06-12 05:26:38,21.35413,39.880767,High,1.04,Walking,Cloudy,39,82,Completed,Low,High,33,Injured,Youth,Pakistani,Walking,61,6,Yes,Security Breach,Neutral,Experienced,2,0.7,Religious Activity,112,Yes,5,4,6,12,5,1,2024-06-12,Wednesday,2024-06-12,5:00 AM,88 °F,28 °F,12 %,WNW,2 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 05:00:00
2024-06-12 08:17:31,21.262101,39.848908,High,1.31,Tawaf,Cloudy,32,66,Completed,Low,Low,22,Heatstroke,Youth,Egyptian,Walking,37,16,Yes,Lost Item,Negative,Experienced,0,1.48,Crowd Congestion,117,Yes,1,4,6,12,8,1,2024-06-12,Wednesday,2024-06-12,8:00 AM,99 °F,25 °F,7 %,WNW,6 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-12 08:00:00
2024-06-12 08:50:54,21.379592,39.805124,High,0.66,Walking,Cloudy,33,63,In Progress,Medium,Medium,40,Heatstroke,Youth,Other,Train,120,22,No,Medical Emergency,Neutral,Experienced,6,1.67,Transport Delay,62,Yes,1,5,6,12,8,1,2024-06-12,Wednesday,2024-06-12,9:00 AM,100 °F,25 °F,7 %,NW,3 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-12 09:00:00
2024-06-12 08:55:26,21.311231,39.830879,High,0.5800000000000001,Walking,Clear,45,60,Started,High,Medium,11,Normal,Youth,Indian,Train,68,24,Yes,Unruly Behavior,Negative,Experienced,2,2.0,Crowd Congestion,96,No,2,2,6,12,8,1,2024-06-12,Wednesday,2024-06-12,9:00 AM,100 °F,25 °F,7 %,NW,3 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-12 09:00:00
2024-06-12 10:17:54,21.314644,39.828564,High,1.43,Sa’i,Rainy,39,73,Completed,High,Medium,52,Heatstroke,Youth,Other,Car,49,26,Yes,Medical Emergency,Neutral,Experienced,10,1.64,Medical Emergency,35,Yes,5,2,6,12,10,1,2024-06-12,Wednesday,2024-06-12,10:00 AM,104 °F,30 °F,8 %,W,6 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-12 10:00:00
2024-06-12 10:51:41,21.331217,39.946285,High,1.41,Sa’i,Rainy,38,60,In Progress,Low,Medium,0,Injured,Youth,Other,Walking,0,26,Yes,Medical Emergency,Positive,First-Time,9,2.24,Medical Emergency,32,No,2,3,6,12,10,1,2024-06-12,Wednesday,2024-06-12,11:00 AM,106 °F,25 °F,6 %,W,10 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-12 11:00:00
2024-06-12 11:19:04,21.218558,39.874717,High,0.81,Tawaf,Cloudy,43,73,In Progress,Medium,High,7,Normal,Youth,Egyptian,Train,37,19,Yes,Lost Item,Positive,Experienced,10,1.27,Religious Activity,25,Yes,5,2,6,12,11,1,2024-06-12,Wednesday,2024-06-12,11:00 AM,106 °F,25 °F,6 %,W,10 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-12 11:00:00
2024-06-12 11:48:32,21.276591,39.877423,High,0.1,Sa’i,Clear,33,74,Started,Low,Medium,52,Injured,Youth,Indian,Car,17,19,No,Security Breach,Negative,First-Time,7,1.0,Transport Delay,78,No,3,2,6,12,11,1,2024-06-12,Wednesday,2024-06-12,12:00 PM,109 °F,27 °F,6 %,WSW,9 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-12 12:00:00
2024-06-12 12:20:30,21.311588,39.831642,High,0.1,Resting,Rainy,37,97,Started,High,High,26,Injured,Youth,Egyptian,Bus,81,6,No,Security Breach,Neutral,First-Time,4,1.0,Medical Emergency,70,Yes,4,4,6,12,12,1,2024-06-12,Wednesday,2024-06-12,12:00 PM,109 °F,27 °F,6 %,WSW,9 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-12 12:00:00
2024-06-12 12:28:10,21.351992,39.902555,High,1.04,Prayer,Rainy,33,74,In Progress,Low,Medium,53,Normal,Youth,Egyptian,Bus,37,25,No,Theft,Positive,First-Time,9,0.93,Transport Delay,36,No,2,1,6,12,12,1,2024-06-12,Wednesday,2024-06-12,12:00 PM,109 °F,27 °F,6 %,WSW,9 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-12 12:00:00
2024-06-12 13:27:43,21.24639,39.870682,High,0.51,Resting,Clear,34,99,In Progress,Medium,Medium,24,Heatstroke,Youth,Indonesian,Bus,84,7,No,Lost Item,Neutral,Experienced,8,1.0,Transport Delay,13,Yes,3,4,6,12,13,1,2024-06-12,Wednesday,2024-06-12,1:00 PM,109 °F,28 °F,6 %,SW,6 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-12 13:00:00
2024-06-12 13:43:14,21.365482,39.968934,High,1.04,Resting,Cloudy,44,77,In Progress,High,Medium,22,Fainting,Youth,Pakistani,Walking,119,14,No,Theft,Positive,First-Time,9,2.13,Religious Activity,49,Yes,2,1,6,12,13,1,2024-06-12,Wednesday,2024-06-12,2:00 PM,111 °F,25 °F,5 %,SW,6 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-12 14:00:00
2024-06-12 15:08:37,21.229434,39.935799,High,0.46,Walking,Clear,33,72,Started,Low,Medium,60,Heatstroke,Youth,Indian,Bus,23,16,Yes,Theft,Positive,First-Time,2,1.0,Transport Delay,62,No,1,5,6,12,15,1,2024-06-12,Wednesday,2024-06-12,3:00 PM,113 °F,28 °F,5 %,W,5 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-12 15:00:00
2024-06-12 15:14:21,21.376492,39.830223,High,1.52,Resting,Cloudy,42,60,Completed,Medium,Medium,21,Injured,Youth,Saudi,Car,103,24,No,Unruly Behavior,Positive,Experienced,5,2.0,Religious Activity,120,Yes,4,3,6,12,15,1,2024-06-12,Wednesday,2024-06-12,3:00 PM,113 °F,28 °F,5 %,W,5 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-12 15:00:00
2024-06-12 15:17:13,21.386044,39.993012,High,1.41,Sa’i,Clear,34,90,Completed,Low,Low,34,Normal,Youth,Other,Walking,108,14,Yes,Security Breach,Negative,Experienced,8,1.04,Transport Delay,47,Yes,5,2,6,12,15,1,2024-06-12,Wednesday,2024-06-12,3:00 PM,113 °F,28 °F,5 %,W,5 mph,0 mph,27.64 in,0.0 in,Fair,2024-06-12 15:00:00
2024-06-12 17:28:27,21.385852,39.952075,High,0.1,Walking,Cloudy,39,79,In Progress,Medium,Medium,59,Injured,Youth,Indonesian,Car,81,17,No,Medical Emergency,Positive,Experienced,0,1.0,Crowd Congestion,26,Yes,3,2,6,12,17,1,2024-06-12,Wednesday,2024-06-12,5:12 PM,109 °F,27 °F,6 %,S,3 mph,0 mph,27.61 in,0.0 in,Partly Cloudy,2024-06-12 17:12:00
2024-06-12 18:01:21,21.380436,39.820074,High,0.75,Resting,Cloudy,41,61,In Progress,Low,High,42,Fainting,Youth,Saudi,Bus,0,14,No,Security Breach,Negative,Experienced,9,1.53,Medical Emergency,89,No,4,4,6,12,18,1,2024-06-12,Wednesday,2024-06-12,6:00 PM,106 °F,34 °F,8 %,SW,17 mph,0 mph,27.64 in,0.0 in,Thunder,2024-06-12 18:00:00
2024-06-12 18:10:58,21.298039,39.941553,High,0.55,Resting,Rainy,38,73,Started,Low,High,0,Fainting,Youth,Saudi,Walking,84,20,No,Theft,Neutral,Experienced,4,2.0,Transport Delay,39,Yes,5,2,6,12,18,1,2024-06-12,Wednesday,2024-06-12,6:00 PM,106 °F,34 °F,8 %,SW,17 mph,0 mph,27.64 in,0.0 in,Thunder,2024-06-12 18:00:00
2024-06-12 19:02:50,21.366494,39.896415,High,0.51,Sa’i,Cloudy,33,77,Started,Medium,Medium,10,Heatstroke,Youth,Egyptian,Walking,0,12,No,Unruly Behavior,Neutral,First-Time,4,2.0,Crowd Congestion,75,No,2,5,6,12,19,1,2024-06-12,Wednesday,2024-06-12,7:00 PM,104 °F,36 °F,9 %,SSW,13 mph,0 mph,27.67 in,0.0 in,Mostly Cloudy,2024-06-12 19:00:00
2024-06-12 19:21:14,21.398295,39.883173,High,0.86,Tawaf,Clear,34,60,In Progress,Medium,Medium,31,Fainting,Youth,Pakistani,Walking,70,22,No,Security Breach,Neutral,Experienced,0,2.25,Medical Emergency,47,Yes,4,2,6,12,19,1,2024-06-12,Wednesday,2024-06-12,7:00 PM,104 °F,36 °F,9 %,SSW,13 mph,0 mph,27.67 in,0.0 in,Mostly Cloudy,2024-06-12 19:00:00
2024-06-12 19:26:46,21.394634,39.891092,High,0.6699999999999999,Sa’i,Cloudy,31,79,Completed,Medium,Low,30,Injured,Youth,Saudi,Car,42,27,No,Medical Emergency,Positive,Experienced,9,1.0,Medical Emergency,100,No,5,4,6,12,19,1,2024-06-12,Wednesday,2024-06-12,7:00 PM,104 °F,36 °F,9 %,SSW,13 mph,0 mph,27.67 in,0.0 in,Mostly Cloudy,2024-06-12 19:00:00
2024-06-12 20:25:24,21.261322,39.916203,High,1.65,Resting,Rainy,32,60,In Progress,Low,Medium,19,Dehydration,Youth,Indonesian,Bus,74,23,No,Medical Emergency,Neutral,Experienced,6,2.0,Transport Delay,22,No,1,5,6,12,20,1,2024-06-12,Wednesday,2024-06-12,8:00 PM,102 °F,32 °F,9 %,ESE,7 mph,0 mph,27.67 in,0.0 in,Mostly Cloudy,2024-06-12 20:00:00
2024-06-12 21:48:39,21.225488,39.951868,High,0.12,Sa’i,Rainy,36,70,In Progress,Medium,Low,77,Injured,Youth,Pakistani,Walking,57,6,Yes,Medical Emergency,Positive,First-Time,5,1.0,Transport Delay,97,Yes,4,5,6,12,21,1,2024-06-12,Wednesday,2024-06-12,10:00 PM,102 °F,34 °F,9 %,ESE,6 mph,0 mph,27.70 in,0.0 in,Mostly Cloudy,2024-06-12 22:00:00
2024-06-12 21:51:05,21.233265,39.979081,High,0.92,Prayer,Rainy,42,70,In Progress,High,Low,43,Normal,Youth,Pakistani,Walking,87,25,Yes,Theft,Positive,Experienced,3,0.58,Medical Emergency,111,No,5,2,6,12,21,1,2024-06-12,Wednesday,2024-06-12,10:00 PM,102 °F,34 °F,9 %,ESE,6 mph,0 mph,27.70 in,0.0 in,Mostly Cloudy,2024-06-12 22:00:00
2024-06-12 22:02:29,21.361411,39.97993,High,1.79,Tawaf,Cloudy,36,60,Completed,Low,High,25,Fainting,Youth,Indian,Walking,18,6,Yes,Security Breach,Neutral,Experienced,1,2.0,Religious Activity,29,No,3,3,6,12,22,1,2024-06-12,Wednesday,2024-06-12,10:00 PM,102 °F,34 °F,9 %,ESE,6 mph,0 mph,27.70 in,0.0 in,Mostly Cloudy,2024-06-12 22:00:00
2024-06-12 22:03:11,21.286847,39.85962,High,1.49,Walking,Rainy,45,83,In Progress,High,Medium,30,Heatstroke,Youth,Indonesian,Car,68,18,No,Theft,Negative,First-Time,5,1.07,Religious Activity,57,No,5,4,6,12,22,1,2024-06-12,Wednesday,2024-06-12,10:00 PM,102 °F,34 °F,9 %,ESE,6 mph,0 mph,27.70 in,0.0 in,Mostly Cloudy,2024-06-12 22:00:00
2024-06-12 22:17:01,21.209454,39.910257,High,1.58,Prayer,Cloudy,31,60,Completed,High,Medium,14,Injured,Youth,Other,Bus,7,24,Yes,Theft,Positive,Experienced,1,2.0,Crowd Congestion,10,Yes,5,5,6,12,22,1,2024-06-12,Wednesday,2024-06-12,10:00 PM,102 °F,34 °F,9 %,ESE,6 mph,0 mph,27.70 in,0.0 in,Mostly Cloudy,2024-06-12 22:00:00
2024-06-12 22:33:21,21.264389,39.888621,High,1.76,Sa’i,Clear,40,76,Started,Medium,Medium,24,Heatstroke,Youth,Pakistani,Car,91,13,No,Security Breach,Neutral,Experienced,8,2.0,Transport Delay,91,No,3,1,6,12,22,1,2024-06-12,Wednesday,2024-06-12,11:00 PM,99 °F,37 °F,12 %,ESE,2 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-12 23:00:00
2024-06-12 23:01:13,21.266568,39.822096,High,0.76,Resting,Clear,45,72,In Progress,Medium,High,23,Heatstroke,Youth,Indian,Bus,89,26,Yes,Lost Item,Positive,First-Time,10,2.0,Transport Delay,19,Yes,1,5,6,12,23,1,2024-06-12,Wednesday,2024-06-12,11:00 PM,99 °F,37 °F,12 %,ESE,2 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-12 23:00:00
2024-06-13 00:32:16,21.247985,39.831624,High,1.51,Sa’i,Rainy,44,60,Started,Medium,Low,26,Injured,Youth,Indian,Bus,0,6,No,Medical Emergency,Negative,Experienced,1,2.24,Transport Delay,65,Yes,1,1,6,13,0,1,2024-06-13,Thursday,2024-06-13,1:00 AM,93 °F,34 °F,12 %,NE,5 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 01:00:00
2024-06-13 00:52:49,21.255023,39.846872,High,0.96,Sa’i,Clear,34,77,Started,Low,Low,29,Injured,Youth,Egyptian,Bus,28,29,Yes,Security Breach,Negative,First-Time,5,2.11,Medical Emergency,85,Yes,5,4,6,13,0,1,2024-06-13,Thursday,2024-06-13,1:00 AM,93 °F,34 °F,12 %,NE,5 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 01:00:00
2024-06-13 01:14:07,21.30106,39.920902,High,0.42,Walking,Rainy,39,66,Started,Medium,Low,19,Fainting,Youth,Indian,Train,104,28,Yes,Theft,Positive,Experienced,7,1.48,Crowd Congestion,26,No,4,4,6,13,1,1,2024-06-13,Thursday,2024-06-13,1:00 AM,93 °F,34 °F,12 %,NE,5 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 01:00:00
2024-06-13 01:25:33,21.237542,39.990795,High,0.49,Resting,Rainy,36,82,In Progress,Medium,Low,48,Injured,Youth,Pakistani,Train,90,14,Yes,Theft,Positive,Experienced,1,0.98,Religious Activity,11,No,4,5,6,13,1,1,2024-06-13,Thursday,2024-06-13,1:00 AM,93 °F,34 °F,12 %,NE,5 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 01:00:00
2024-06-13 01:55:57,21.373078,39.827288,High,0.9,Sa’i,Clear,32,72,In Progress,Low,Medium,28,Injured,Youth,Indonesian,Train,79,25,No,Theft,Negative,First-Time,3,1.1,Religious Activity,91,No,4,1,6,13,1,1,2024-06-13,Thursday,2024-06-13,2:00 AM,91 °F,32 °F,12 %,E,3 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 02:00:00
2024-06-13 02:06:33,21.380002,39.838542,High,0.91,Sa’i,Clear,35,64,Started,Medium,Low,3,Injured,Youth,Other,Car,93,26,No,Security Breach,Positive,Experienced,5,1.73,Religious Activity,26,Yes,4,2,6,13,2,1,2024-06-13,Thursday,2024-06-13,2:00 AM,91 °F,32 °F,12 %,E,3 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 02:00:00
2024-06-13 02:16:42,21.282747,39.810932,High,0.1,Tawaf,Clear,34,84,Started,Low,Medium,64,Fainting,Youth,Other,Car,90,15,No,Medical Emergency,Positive,Experienced,1,1.0,Religious Activity,52,Yes,3,2,6,13,2,1,2024-06-13,Thursday,2024-06-13,2:00 AM,91 °F,32 °F,12 %,E,3 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 02:00:00
2024-06-13 03:12:29,21.284248,39.919987,High,0.35,Sa’i,Clear,32,100,Completed,Low,Low,28,Injured,Youth,Indonesian,Bus,90,16,No,Unruly Behavior,Negative,Experienced,10,0.75,Religious Activity,55,Yes,1,3,6,13,3,1,2024-06-13,Thursday,2024-06-13,3:00 AM,88 °F,34 °F,15 %,E,2 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 03:00:00
2024-06-13 03:54:32,21.307771,39.97857,High,0.47,Prayer,Rainy,41,73,Completed,High,High,0,Fainting,Youth,Other,Bus,25,25,No,Theft,Negative,First-Time,1,1.59,Transport Delay,116,Yes,1,4,6,13,3,1,2024-06-13,Thursday,2024-06-13,4:00 AM,88 °F,34 °F,15 %,W,3 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 04:00:00
2024-06-13 04:10:37,21.250096,39.959935,High,1.41,Sa’i,Rainy,40,62,In Progress,High,Low,4,Normal,Youth,Indonesian,Car,101,21,Yes,Medical Emergency,Negative,First-Time,2,2.0,Transport Delay,96,No,2,1,6,13,4,1,2024-06-13,Thursday,2024-06-13,4:00 AM,88 °F,34 °F,15 %,W,3 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 04:00:00
2024-06-13 04:23:05,21.234184,39.865321,High,0.25,Prayer,Cloudy,44,65,Started,Medium,High,18,Dehydration,Youth,Saudi,Train,13,14,Yes,Lost Item,Neutral,First-Time,4,1.8,Religious Activity,19,Yes,4,1,6,13,4,1,2024-06-13,Thursday,2024-06-13,4:00 AM,88 °F,34 °F,15 %,W,3 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 04:00:00
2024-06-13 05:02:05,21.295699,39.843266,High,0.1,Resting,Clear,35,86,Started,High,High,21,Normal,Youth,Indian,Train,76,6,Yes,Medical Emergency,Positive,First-Time,0,0.87,Religious Activity,73,Yes,1,3,6,13,5,1,2024-06-13,Thursday,2024-06-13,5:00 AM,86 °F,32 °F,14 %,CALM,0 mph,0 mph,27.70 in,0.0 in,Fair,2024-06-13 05:00:00
2024-06-13 06:06:10,21.351243,39.92704,High,1.8,Resting,Cloudy,41,75,Completed,Low,Medium,16,Injured,Youth,Indonesian,Walking,36,29,No,Security Breach,Positive,First-Time,9,2.0,Crowd Congestion,96,No,4,4,6,13,6,1,2024-06-13,Thursday,2024-06-13,6:00 AM,84 °F,39 °F,20 %,CALM,0 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-13 06:00:00
2024-06-13 06:33:20,21.398377,39.881134,High,1.22,Tawaf,Clear,45,73,In Progress,High,High,0,Normal,Youth,Saudi,Walking,70,10,No,Security Breach,Neutral,Experienced,9,2.37,Medical Emergency,36,No,2,2,6,13,6,1,2024-06-13,Thursday,2024-06-13,7:00 AM,91 °F,36 °F,14 %,CALM,0 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-13 07:00:00
2024-06-13 10:21:31,21.262402,39.964685,High,1.3,Resting,Rainy,33,69,Started,High,Medium,18,Injured,Youth,Pakistani,Car,89,15,Yes,Security Breach,Positive,Experienced,5,0.91,Crowd Congestion,84,No,4,5,6,13,10,1,2024-06-13,Thursday,2024-06-13,10:00 AM,104 °F,27 °F,7 %,E,5 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-13 10:00:00
2024-06-13 11:22:40,21.303839,39.916672,High,0.2,Walking,Cloudy,32,81,Completed,Low,Low,64,Fainting,Youth,Saudi,Walking,60,23,Yes,Unruly Behavior,Positive,First-Time,0,0.75,Transport Delay,39,Yes,2,5,6,13,11,1,2024-06-13,Thursday,2024-06-13,11:00 AM,108 °F,27 °F,6 %,ESE,6 mph,0 mph,27.72 in,0.0 in,Fair,2024-06-13 11:00:00
2024-06-13 13:47:00,21.368443,39.855066,High,1.33,Walking,Cloudy,44,78,Started,Medium,Low,0,Heatstroke,Youth,Egyptian,Bus,98,12,No,Unruly Behavior,Negative,Experienced,2,2.0,Transport Delay,53,Yes,4,2,6,13,13,1,2024-06-13,Thursday,2024-06-13,2:00 PM,111 °F,27 °F,5 %,S,3 mph,0 mph,27.67 in,0.0 in,Fair,2024-06-13 14:00:00
